Machine_ID,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type_encoded,temp_difference,power_index,wear_torque_interaction,wear_speed_ratio,health_score,thermal_stress,mechanical_stress,failure_probability,status,rul_days,maintenance_priority,recommended_maintenance_date
M0263,301.9175244712662,310.64911265139455,1634,72,2,2,8.73158818012837,117648,144,0.0012239902080783353,54.599999999999994,628.6743489692426,144,0.96633077,Critical,3.3,Immediate,2026-06-26 20:53:49.404400
M0264,296.92887788606964,312.0511049412115,1212,56,213,2,15.122227055141877,67872,11928,0.17574257425742573,22.4,846.8447150879451,11928,0.052839346,Healthy,5.7,Immediate,2026-06-29 06:29:49.404400
M0265,298.15918331819216,312.59886724943254,1214,35,209,1,14.439683931240381,42490,7315,0.17215815485996705,36.325,505.38893759341335,7315,0.11202754,Healthy,9.5,Urgent,2026-07-03 01:41:49.404400
M0266,298.5527773234481,311.30577835925936,1308,43,244,2,12.75300103581128,56244,10492,0.18654434250764526,24.325000000000003,548.3790445398851,10492,0.010979898,Healthy,1.0,Immediate,2026-06-24 13:41:49.404400
M0267,298.42512564262853,314.5152000466956,1518,44,70,0,16.09007440406708,66792,3080,0.0461133069828722,58.5,707.9632737789516,3080,5.8308447e-05,Healthy,75.8,Normal,2026-09-07 08:53:49.404400
M0268,296.9648385935627,312.2526107660485,1633,68,97,0,15.287772172485802,111044,6596,0.05939987752602572,38.099999999999994,1039.5685077290345,6596,0.7539094,High Risk,10.3,Urgent,2026-07-03 20:53:49.404400
M0269,300.5251589842509,311.26985585957107,1302,33,5,2,10.744696875320187,42966,165,0.0038402457757296467,78.375,354.5749968855662,165,0.00040581782,Healthy,138.2,Normal,2026-11-08 18:29:49.404400
M0270,300.9084652232673,309.53732986298445,1799,51,58,1,8.628864639717165,91749,2958,0.032240133407448586,56.525000000000006,440.0720966255754,2958,0.09394966,Healthy,70.8,Normal,2026-09-02 08:53:49.404400
M0271,300.01275814687875,313.2191254570116,1273,77,205,1,13.206367310132862,98021,15785,0.1610369206598586,10.875,1016.8902828802304,15785,0.99688655,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0272,298.77591041488233,306.85858354461163,1394,39,17,1,8.0826731297293,54366,663,0.012195121951219513,72.225,315.22425205944273,663,0.00087005395,Healthy,121.1,Normal,2026-10-22 16:05:49.404400
M0273,300.24945643917306,308.78037742794885,1324,70,206,0,8.53092098877579,92680,14420,0.1555891238670695,15.050000000000004,597.1644692143053,14420,0.9960834,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0274,299.70529066038415,312.9574470421307,1513,20,72,1,13.252156381746545,30260,1440,0.04758757435558493,73.1,265.0431276349309,1440,0.03130704,Healthy,90.8,Normal,2026-09-22 08:53:49.404400
M0275,299.2881928800717,308.22045345054914,1491,42,165,2,8.932260570477467,62622,6930,0.11066398390342053,40.75,375.15494396005363,6930,0.00016598844,Healthy,24.9,Urgent,2026-07-18 11:17:49.404400
M0276,300.5473753677912,310.98981012826323,1720,41,58,2,10.442434760472054,70520,2378,0.03372093023255814,62.775000000000006,428.1398251793542,2378,0.0002570204,Healthy,86.8,Normal,2026-09-18 08:53:49.404400
M0277,302.1450709269833,312.9745878257134,1787,68,165,0,10.829516898730105,121516,11220,0.0923335198656967,24.5,736.4071491136472,11220,0.9475048,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0278,299.77059214483563,306.965295638279,1115,23,32,0,7.194703493443342,25645,736,0.028699551569506727,79.225,165.47818034919686,736,0.96080834,Critical,4.9,Immediate,2026-06-28 11:17:49.404400
M0279,301.203961431476,307.831686469541,1398,21,242,1,6.627725038065023,29358,5082,0.17310443490701002,38.475,139.18222579936548,5082,0.14112343,Healthy,1.9,Immediate,2026-06-25 11:17:49.404400
M0280,299.9374916387851,309.4955582699245,1294,36,179,0,9.558066631139411,46584,6444,0.13833075734157652,41.7,344.0903987210188,6444,0.0007846054,Healthy,21.3,Urgent,2026-07-14 20:53:49.404400
M0281,301.1980515766708,310.9942171468579,1585,59,141,0,9.7961655701871,93515,8319,0.08895899053627761,34.92500000000001,577.9737686410389,8319,0.7642008,High Risk,6.5,Immediate,2026-06-30 01:41:49.404400
M0282,302.83848913391876,311.17172460323053,1271,35,176,0,8.333235469311774,44485,6160,0.13847364280094415,42.92500000000001,291.6632414259121,6160,0.6505907,High Risk,8.0,Urgent,2026-07-01 13:41:49.404400
M0283,298.80233705370784,308.62075181952576,1216,45,124,1,9.81841476581792,54720,5580,0.10197368421052631,47.075,441.8286644618064,5580,0.00021055556,Healthy,42.7,Scheduled,2026-08-05 06:29:49.404400
M0284,304.48743688522524,312.3355872909419,1486,63,123,1,7.848150405716638,93618,7749,0.08277254374158816,36.025000000000006,494.43347556014817,7749,0.9281765,Critical,2.4,Immediate,2026-06-25 23:17:49.404400
M0285,301.154443273197,311.2850017309442,1685,46,147,0,10.130558457747213,77510,6762,0.08724035608308606,41.849999999999994,466.0056890563718,6762,7.662511e-05,Healthy,31.0,Scheduled,2026-07-24 13:41:49.404400
M0286,299.8056579498896,309.4471940720909,1524,76,129,2,9.641536122201273,115824,9804,0.08464566929133858,26.700000000000003,732.7567452872968,9804,0.9538615,Critical,1.1,Immediate,2026-06-24 16:05:49.404400
M0287,304.0164018082113,309.5866122246767,1702,62,248,1,5.570210416465386,105524,15376,0.14571092831962398,11.649999999999999,345.35304582085394,15376,0.9860715,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0288,298.1356331189485,308.09321364173684,1646,51,133,0,9.957580522788362,83946,6783,0.08080194410692589,41.525000000000006,507.83660666220646,6783,0.0001376335,Healthy,35.0,Scheduled,2026-07-28 13:41:49.404400
M0289,300.9826023963846,307.84851115827405,1715,30,127,0,6.865908761889443,51450,3810,0.07405247813411078,55.849999999999994,205.9772628566833,3810,0.00031687255,Healthy,49.4,Scheduled,2026-08-11 23:17:49.404400
M0290,300.13989147898644,311.2196088854889,1757,40,16,0,11.079717406502482,70280,640,0.00910643141718839,71.8,443.1886962600993,640,3.4171342e-05,Healthy,121.0,Normal,2026-10-22 13:41:49.404400
M0291,300.05593862706723,313.63701548783894,1714,38,142,0,13.581076860771702,65132,5396,0.08284714119019837,47.849999999999994,516.0809207093247,5396,3.2765733e-05,Healthy,37.2,Scheduled,2026-07-30 18:29:49.404400
M0292,298.5321477964276,311.7835520448431,1368,39,37,0,13.251404248415497,53352,1443,0.027046783625730993,68.225,516.8047656882044,1443,0.00017160607,Healthy,104.6,Normal,2026-10-06 04:05:49.404400
M0293,300.8084751572149,313.2765785129828,1267,45,209,1,12.46810335576788,57015,9405,0.164956590370955,30.075000000000003,561.0646510095546,9405,0.04201374,Healthy,8.5,Urgent,2026-07-02 01:41:49.404400
M0294,299.2861976565156,310.83461220294606,1111,47,123,0,11.548414546430479,52217,5781,0.11071107110711072,46.025000000000006,542.7754836822326,5781,4.4002274e-05,Healthy,42.1,Scheduled,2026-08-04 16:05:49.404400
M0295,301.60603384602706,311.1498457841493,1112,47,135,1,9.543811938122246,52264,6345,0.12140287769784172,43.625,448.5591610917456,6345,0.00035048337,Healthy,36.1,Scheduled,2026-07-29 16:05:49.404400
M0296,300.0237277844714,310.1612016122231,1304,68,159,0,10.137473827751705,88672,10812,0.12193251533742332,25.700000000000003,689.348220287116,10812,0.53992003,High Risk,7.7,Urgent,2026-07-01 06:29:49.404400
M0297,300.5357627964336,307.41181288941,1453,75,7,0,6.8760500929764135,108975,525,0.004817618719889883,51.724999999999994,515.7037569732311,525,0.9504958,Critical,4.5,Immediate,2026-06-28 01:41:49.404400
M0298,301.6997241526306,308.9773703471925,1191,53,236,2,7.277646194561896,63123,12508,0.19815281276238456,19.675000000000004,385.7152483117805,12508,0.8806701,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0299,299.2454180576504,311.357133295655,1321,51,193,2,12.111715238004592,67371,9843,0.1461014383043149,29.525000000000002,617.6974771382343,9843,9.001021e-05,Healthy,12.1,Urgent,2026-07-05 16:05:49.404400
M0300,301.08828953517286,310.4404831349084,1185,42,36,2,9.352193599735529,49770,1512,0.030379746835443037,66.55,392.7921311888922,1512,0.00064135675,Healthy,102.5,Normal,2026-10-04 01:41:49.404400
M0301,297.2282943171663,312.527149742435,1341,57,102,2,15.298855425268698,76437,5814,0.07606263982102908,43.974999999999994,872.0347592403158,5814,0.00014925946,Healthy,46.9,Scheduled,2026-08-09 11:17:49.404400
M0302,299.86079544640927,312.6892648730784,1522,70,228,1,12.82846942666913,106540,15960,0.1498028909329829,10.649999999999999,897.9928598668391,15960,0.9976649,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0303,298.3777599812599,309.16049393030556,1122,34,161,1,10.782733949045678,38148,5474,0.14349376114081996,46.55,366.61295426755305,5474,0.00043516944,Healthy,29.8,Urgent,2026-07-23 08:53:49.404400
M0304,302.28940701088374,310.85317648858137,1583,48,132,2,8.563769477697633,75984,6336,0.08338597599494631,43.599999999999994,411.0609349294864,6336,0.007689849,Healthy,36.8,Scheduled,2026-07-30 08:53:49.404400
M0305,299.86968753677235,309.666465577838,1748,46,68,0,9.796778041065636,80408,3128,0.038901601830663615,57.650000000000006,450.65178988901926,3128,1.837672e-05,Healthy,75.5,Normal,2026-09-07 01:41:49.404400
M0306,302.61241516599557,308.743163128265,1153,70,2,1,6.1307479622694245,80710,140,0.0017346053772766695,55.849999999999994,429.1523573588597,140,0.97956306,Critical,2.0,Immediate,2026-06-25 13:41:49.404400
M0307,301.27698768086407,308.7623015124129,1372,45,118,1,7.485313831548808,61740,5310,0.08600583090379009,48.275000000000006,336.83912241969637,5310,0.66684175,High Risk,15.3,Urgent,2026-07-08 20:53:49.404400
M0308,301.80602014012055,311.51841600707155,1726,31,161,1,9.712395866950999,53506,4991,0.093279258400927,48.425,301.08427187548097,4991,0.00013043854,Healthy,31.0,Scheduled,2026-07-24 13:41:49.404400
M0309,295.9528819432631,312.65561022947065,1390,47,49,1,16.70272828620756,65330,2303,0.03525179856115108,60.825,785.0282294517554,2303,0.00017583206,Healthy,88.0,Normal,2026-09-19 13:41:49.404400
M0310,302.08392556042196,307.1911727161159,1413,54,102,2,5.107247155693926,76302,5508,0.07218683651804671,45.849999999999994,275.791346407472,5508,0.010622636,Healthy,48.3,Scheduled,2026-08-10 20:53:49.404400
M0311,301.9665764291266,312.9761251881753,1120,66,88,1,11.009548759048698,73920,5808,0.07857142857142857,41.150000000000006,726.6302180972141,5808,0.005471293,Healthy,47.7,Scheduled,2026-08-10 06:29:49.404400
M0312,300.6708309981332,310.6949974603613,1456,39,219,1,10.024166462228095,56784,8541,0.1504120879120879,31.825000000000003,390.9424920268957,8541,0.024150508,Healthy,6.9,Immediate,2026-06-30 11:17:49.404400
M0313,300.86874593447317,309.0663783215669,1260,35,46,2,8.197632387093734,44100,1610,0.03650793650793651,68.925,286.9171335482807,1610,0.538965,High Risk,46.7,Scheduled,2026-08-09 06:29:49.404400
M0314,298.6489703514827,307.5894312713951,1119,48,228,0,8.940460919912368,53712,10944,0.2037533512064343,24.4,429.1421241557937,10944,0.48589078,Warning,2.0,Immediate,2026-06-25 13:41:49.404400
M0315,298.7456205381706,309.12535821089176,1656,73,160,2,10.379737672721149,120888,11680,0.0966183574879227,22.375,757.7208501086438,11680,0.91000736,Critical,1.3,Immediate,2026-06-24 20:53:49.404400
M0316,302.6343716051097,310.88210803469946,1413,62,197,2,8.247736429589736,87606,12214,0.1394196744515216,21.85,511.35965863456363,12214,0.8750502,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0317,300.7932458084059,309.5716246002452,1271,31,113,2,8.778378791839259,39401,3503,0.0889063729346971,58.025000000000006,272.12974254701703,3503,0.002348136,Healthy,57.1,Scheduled,2026-08-19 16:05:49.404400
M0318,299.14353337242517,308.8201721071131,1197,52,76,2,9.676638734687913,62244,3952,0.06349206349206349,52.3,503.18521420377147,3952,0.00020679833,Healthy,65.5,Normal,2026-08-28 01:41:49.404400
M0319,298.2234439451946,307.52693628950686,1335,36,59,0,9.303492344312247,48060,2124,0.044194756554307116,65.7,334.9257243952409,2124,0.00048789105,Healthy,90.3,Normal,2026-09-21 20:53:49.404400
M0320,299.54794220057505,309.05058686086505,1533,59,68,0,9.502644660290002,90447,4012,0.04435746901500326,49.525000000000006,560.6560349571101,4012,0.3374113,Warning,43.0,Scheduled,2026-08-05 13:41:49.404400
M0321,298.5417542322126,309.67796035346555,1277,20,238,1,11.13620612125294,25540,4760,0.18637431480031325,39.900000000000006,222.7241224250588,4760,0.6913601,High Risk,1.1,Immediate,2026-06-24 16:05:49.404400
M0322,295.82019704453074,310.3091379009149,1115,64,176,2,14.488940856384147,71360,11264,0.15784753363228698,24.80000000000001,927.2922148085854,11264,0.019086776,Healthy,13.0,Urgent,2026-07-06 13:41:49.404400
M0323,300.3390662142471,308.9584226478433,1192,58,87,0,8.619356433596181,69136,5046,0.07298657718120806,46.349999999999994,499.9226731485785,5046,0.030988963,Healthy,52.7,Scheduled,2026-08-15 06:29:49.404400
M0324,300.0714384334361,313.2724507872141,1633,28,193,1,13.201012353778026,45724,5404,0.11818738518064911,43.9,369.6283459057847,5404,0.000110279005,Healthy,18.0,Urgent,2026-07-11 13:41:49.404400
M0325,299.35935111358356,308.3487954923134,1443,58,183,2,8.989444378729843,83694,10614,0.12681912681912683,27.15,521.3877739663309,10614,0.0031725229,Healthy,13.1,Urgent,2026-07-06 16:05:49.404400
M0326,302.03897740588945,309.07607683721574,1479,66,136,1,7.037099431326283,97614,8976,0.09195402298850575,31.549999999999997,464.44856246753466,8976,0.87589467,Critical,3.2,Immediate,2026-06-26 18:29:49.404400
M0327,301.7406390582505,311.66113609713994,1232,56,92,0,9.920497038889437,68992,5152,0.07467532467532467,46.599999999999994,555.5478341778085,5152,0.00012454347,Healthy,53.0,Scheduled,2026-08-15 13:41:49.404400
M0328,303.1402206276119,311.15844603908914,1617,39,182,1,8.01822541147726,63063,7098,0.11255411255411256,39.225,312.71079104761316,7098,9.745439e-05,Healthy,19.2,Urgent,2026-07-12 18:29:49.404400
M0329,300.2284888074811,310.51595008364114,1244,46,248,0,10.287461276160059,57224,11408,0.19935691318327975,21.650000000000002,473.2232187033627,11408,0.8520225,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0330,300.3325778597481,309.0496769109342,1269,41,10,0,8.717099051186096,52029,410,0.007880220646178092,72.375,357.40106109862995,410,0.0002795223,Healthy,125.0,Normal,2026-10-26 13:41:49.404400
M0331,300.3964226015906,308.1851943327727,1424,31,130,0,7.788771731182123,44144,4030,0.09129213483146068,54.625,241.45192366664583,4030,0.0015113401,Healthy,47.1,Scheduled,2026-08-09 16:05:49.404400
M0332,301.0470916264339,312.7863459459687,1380,77,163,0,11.739254319534837,106260,12551,0.11811594202898551,19.275000000000006,903.9225826041825,12551,0.9513202,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0333,299.19631701004704,310.75631706290983,1780,39,119,0,11.56000005286279,69420,4641,0.06685393258426967,51.825,450.8400020616488,4641,0.00016011944,Healthy,48.9,Scheduled,2026-08-11 11:17:49.404400
M0334,298.8470128694586,309.45595244191605,1775,60,56,0,10.608939572457473,106500,3360,0.031549295774647886,51.3,636.5363743474484,3360,0.8499552,Critical,10.8,Urgent,2026-07-04 08:53:49.404400
M0335,299.89767710775436,310.5138742389104,1553,41,185,0,10.616197131156014,63673,7585,0.11912427559562137,37.375,435.26408237739656,7585,2.7534876e-05,Healthy,17.5,Urgent,2026-07-11 01:41:49.404400
M0336,302.78354069115,308.8679371858549,1412,20,120,2,6.08439649470489,28240,2400,0.08498583569405099,63.5,121.6879298940978,2400,0.06875854,Healthy,55.3,Scheduled,2026-08-17 20:53:49.404400
M0337,301.76321862460156,306.55074754220976,1783,59,60,0,4.787528917608199,105197,3540,0.03365114974761638,51.125,282.46420613888375,3540,0.5758318,High Risk,29.7,Urgent,2026-07-23 06:29:49.404400
M0338,301.22050725883355,309.97219370072844,1111,35,246,1,8.75168644189489,38885,8610,0.22142214221422143,28.924999999999997,306.30902546632115,8610,0.05223179,Healthy,1.0,Immediate,2026-06-24 13:41:49.404400
M0339,299.21028195028515,312.9616184973783,1613,36,201,0,13.75133654709316,58068,7236,0.12461252324860508,37.3,495.0481156953538,7236,5.8303885e-05,Healthy,13.2,Urgent,2026-07-06 18:29:49.404400
M0340,300.56163355195366,308.10160300400355,1378,36,201,0,7.539969452049888,49608,7236,0.14586357039187228,37.3,271.438900273796,7236,0.07630143,Healthy,12.2,Urgent,2026-07-05 18:29:49.404400
M0341,304.04826698831704,306.4166154534451,1473,47,246,1,2.368348465128065,69231,11562,0.1670061099796334,21.424999999999997,111.31237786101906,11562,0.8085015,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0342,298.5375847034346,308.5406311990708,1577,23,34,0,10.00304649563617,36271,782,0.02155992390615092,78.825,230.0700693996319,782,0.00011942251,Healthy,122.6,Normal,2026-10-24 04:05:49.404400
M0343,296.38244269363275,309.2365157966961,1514,25,78,0,12.854073103063342,37850,1950,0.05151915455746367,68.775,321.35182757658356,1950,4.3102413e-05,Healthy,85.2,Normal,2026-09-16 18:29:49.404400
M0344,300.1457735757489,311.2625329357774,1437,54,23,0,11.116759360028539,77598,1242,0.016005567153792623,61.650000000000006,600.3050054415411,1242,0.0006031538,Healthy,100.7,Normal,2026-10-02 06:29:49.404400
M0345,297.61147544174,311.62299643619286,1352,41,135,1,14.011520994452837,55432,5535,0.09985207100591716,47.375,574.4723607725664,5535,1.43398975e-05,Healthy,39.2,Scheduled,2026-08-01 18:29:49.404400
M0346,300.2995802398628,306.7873146662816,1736,71,237,0,6.487734426418797,123256,16827,0.13652073732718895,8.225000000000001,460.6291442757346,16827,0.9513853,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0347,301.16568113842266,305.7146292052635,1500,38,99,0,4.548948066840865,57000,3762,0.066,56.45,172.86002653995286,3762,0.00012314608,Healthy,61.4,Normal,2026-08-23 23:17:49.404400
M0348,297.6492318450328,309.96165752534733,1556,27,44,0,12.312425680314561,42012,1188,0.028277634961439587,74.325,332.43549336849316,1188,0.00019116227,Healthy,110.2,Normal,2026-10-11 18:29:49.404400
M0349,301.7142966118341,309.5977816641264,1557,31,2,2,7.883485052292315,48267,62,0.0012845215157353885,80.225,244.38803662106176,62,0.0010808948,Healthy,143.1,Normal,2026-11-13 16:05:49.404400
M0350,299.89901157512645,308.0215778473372,1320,66,64,2,8.122566272210747,87120,4224,0.048484848484848485,45.95,536.0893739659093,4224,0.99184954,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0351,301.180053815436,308.5767602648165,1683,48,84,2,7.396706449380531,80784,4032,0.049910873440285206,53.2,355.0419095702655,4032,0.0011222755,Healthy,63.5,Normal,2026-08-26 01:41:49.404400
M0352,298.0925516541928,311.24356538096373,1369,44,162,2,13.151013726770941,60236,7128,0.1183345507669832,40.099999999999994,578.6446039779214,7128,4.7705435e-05,Healthy,25.4,Urgent,2026-07-18 23:17:49.404400
M0353,301.4697255155587,307.1771436573323,1107,49,27,1,5.707418141773587,54243,1323,0.024390243902439025,63.974999999999994,279.6634889469058,1323,0.9543946,Critical,4.7,Immediate,2026-06-28 06:29:49.404400
M0354,304.46376292233776,308.9914210487871,1219,38,66,0,4.527658126449353,46322,2508,0.054142739950779326,63.05,172.0510088050754,2508,0.74376655,High Risk,21.4,Urgent,2026-07-14 23:17:49.404400
M0355,303.12357398246206,306.4190399225223,1465,23,85,1,3.2954659400602395,33695,1955,0.05802047781569966,68.625,75.79571662138551,1955,0.012490759,Healthy,80.5,Normal,2026-09-12 01:41:49.404400
M0356,299.41039698603095,308.0009823746335,1486,29,111,0,8.590585388602562,43094,3219,0.07469717362045761,59.675,249.1269762694743,3219,0.00029117873,Healthy,59.7,Scheduled,2026-08-22 06:29:49.404400
M0357,297.3480942283968,308.93786805331195,1525,76,166,2,11.589773824915142,115900,12616,0.10885245901639344,19.299999999999997,880.8228106935508,12616,0.9690505,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0358,299.55541054426794,310.12452379698846,1651,31,116,0,10.569113252720513,51181,3596,0.07026044821320412,57.425,327.6425108343359,3596,9.667596e-05,Healthy,55.4,Scheduled,2026-08-17 23:17:49.404400
M0359,299.6503866977193,307.4327229510448,1700,69,117,0,7.782336253325525,117300,8073,0.0688235294117647,33.474999999999994,536.9812014794612,8073,0.9288155,Critical,2.3,Immediate,2026-06-25 20:53:49.404400
M0360,298.6522366829641,308.97921667240223,1689,31,71,1,10.326979989438144,52359,2201,0.04203670811130847,66.425,320.13637967258245,2201,4.580499e-05,Healthy,85.6,Normal,2026-09-17 04:05:49.404400
M0361,297.99322722629756,306.42023700477995,1481,77,75,2,8.427009778482386,114037,5775,0.05064145847400405,36.875,648.8797529431438,5775,0.9804292,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0362,300.98771278686604,308.6766060726382,1630,22,230,2,7.688893285772167,35860,5060,0.1411042944785276,40.25,169.15565228698767,5060,0.09164972,Healthy,5.3,Immediate,2026-06-28 20:53:49.404400
M0363,298.06656160106775,308.8903001201852,1105,60,87,1,10.823738519117455,66300,5220,0.07873303167420814,45.099999999999994,649.4243111470473,5220,9.8830846e-05,Healthy,52.9,Scheduled,2026-08-15 11:17:49.404400
M0364,300.0801072901938,309.54659574633286,1616,21,238,2,9.466488456139075,33936,4998,0.14727722772277227,39.275000000000006,198.79625757892057,4998,0.23771454,Warning,2.6,Immediate,2026-06-26 04:05:49.404400
M0365,299.91842142425827,309.53873536435566,1487,59,189,1,9.62031394009739,87733,11151,0.12710154673839946,25.325000000000003,567.598522465746,11151,0.7870265,High Risk,2.4,Immediate,2026-06-25 23:17:49.404400
M0366,296.87261288493863,309.10778775440366,1268,62,107,0,12.235174869465027,78616,6634,0.08438485804416404,39.849999999999994,758.5808419068317,6634,0.0010941823,Healthy,41.0,Scheduled,2026-08-03 13:41:49.404400
M0367,298.9045455881981,310.1269808239742,1790,46,102,2,11.22243523577606,82340,4692,0.05698324022346369,50.849999999999994,516.2320208456988,4692,0.0002819846,Healthy,54.2,Scheduled,2026-08-16 18:29:49.404400
M0368,297.02598461046097,308.7806917861139,1678,69,74,0,11.754707175652925,115782,5106,0.04410011918951132,42.075,811.0747951200518,5106,0.9156681,Critical,4.5,Immediate,2026-06-28 01:41:49.404400
M0369,299.43371671086237,312.7871642595726,1193,42,227,1,13.353447548710221,50106,9534,0.19027661357921208,28.35,560.8447970458293,9534,0.0075672935,Healthy,4.7,Immediate,2026-06-28 06:29:49.404400
M0370,300.643381908556,310.788766475417,1685,39,134,0,10.145384566860969,65715,5226,0.07952522255192879,48.825,395.6699981075778,5226,0.00017403596,Healthy,40.8,Scheduled,2026-08-03 08:53:49.404400
M0371,300.25188256593395,308.21952882132183,1645,39,61,1,7.967646255387876,64155,2379,0.03708206686930091,63.425,310.7382039601272,2379,6.2396546e-05,Healthy,86.3,Normal,2026-09-17 20:53:49.404400
M0372,302.4911980350967,310.6770175077562,1231,61,144,0,8.185819472659489,75091,8784,0.11697806661251016,33.075,499.3349878322288,8784,0.9463376,Critical,1.4,Immediate,2026-06-24 23:17:49.404400
M0373,299.3183727034572,308.0765563683352,1259,51,61,1,8.758183664878004,64209,3111,0.048451151707704525,55.925,446.6673669087782,3111,0.0008044565,Healthy,76.0,Normal,2026-09-07 13:41:49.404400
M0374,297.5475381479101,309.1954254643768,1367,21,136,2,11.647887316466722,28707,2856,0.09948792977322604,59.675,244.60563364580116,2856,0.01847853,Healthy,48.1,Scheduled,2026-08-10 16:05:49.404400
M0375,300.46876298626165,311.5857714698231,1395,31,88,1,11.117008483561449,43245,2728,0.06308243727598567,63.025000000000006,344.6272629904049,2728,0.00019916128,Healthy,73.5,Normal,2026-09-05 01:41:49.404400
M0376,300.7757017059632,309.280738641193,1514,41,174,1,8.505036935229839,62074,7134,0.11492734478203434,39.575,348.7065143444234,7134,6.851807e-05,Healthy,21.7,Urgent,2026-07-15 06:29:49.404400
M0377,296.0484857814812,313.14789631892694,1646,59,18,1,17.09941053744575,97114,1062,0.010935601458080195,59.525000000000006,1008.8652217092992,1062,0.5360845,High Risk,46.1,Scheduled,2026-08-08 16:05:49.404400
M0378,299.10511372355796,309.58280630423843,1151,63,157,0,10.477692580680468,72513,9891,0.1364031277150304,29.224999999999994,660.0946325828695,9891,0.00022985182,Healthy,19.6,Urgent,2026-07-13 04:05:49.404400
M0379,296.8223170067321,310.2607510033448,1184,64,90,0,13.43843399661273,75776,5760,0.07601351351351351,42.0,860.0597757832147,5760,0.002894355,Healthy,48.2,Scheduled,2026-08-10 18:29:49.404400
M0380,300.7270992972802,308.35865906521184,1551,58,63,0,7.6315597679316625,89958,3654,0.04061895551257253,51.150000000000006,442.6304665400364,3654,0.38799998,Warning,42.1,Scheduled,2026-08-04 16:05:49.404400
M0381,299.269387391972,306.87975705688007,1440,22,195,1,7.610369664908092,31680,4290,0.13541666666666666,47.25,167.42813262797802,4290,0.26249674,Warning,13.8,Urgent,2026-07-07 08:53:49.404400
M0382,298.49169281270144,309.7893784607526,1745,67,38,1,11.297685648051129,116915,2546,0.02177650429799427,50.525000000000006,756.9449384194256,2546,0.9746313,Critical,2.0,Immediate,2026-06-25 13:41:49.404400
M0383,300.33059687982603,310.55017115924994,1664,44,44,1,10.21957427942391,73216,1936,0.026442307692307692,63.7,449.661268294652,1936,0.000102598795,Healthy,94.5,Normal,2026-09-26 01:41:49.404400
M0384,298.99102958863955,307.87544489170745,1421,20,139,1,8.884415303067897,28420,2780,0.09781843771991555,59.69999999999999,177.68830606135793,2780,0.24369484,Warning,36.1,Scheduled,2026-07-29 16:05:49.404400
M0385,301.0349335690511,308.02112292044256,1751,23,102,0,6.986189351391488,40273,2346,0.05825242718446602,65.225,160.68235508200422,2346,2.1098635e-05,Healthy,69.5,Normal,2026-09-01 01:41:49.404400
M0386,298.6601778962868,308.06790790956575,1666,63,247,1,9.407730013278922,104958,15561,0.1482593037214886,11.225000000000001,592.686990836572,15561,0.997447,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0387,293.2182386468609,309.0454436171063,1435,48,185,1,15.827204970245361,68880,8880,0.1289198606271777,33.0,759.7058385717773,8880,0.0003012593,Healthy,15.4,Urgent,2026-07-08 23:17:49.404400
M0388,301.9205904410333,310.36198452658505,1439,75,239,1,8.441394085551735,107925,17925,0.16608756080611536,5.325000000000003,633.1045564163801,17925,0.9986712,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0389,298.35157691918334,311.3062805277994,1671,24,72,1,12.954703608616057,40104,1728,0.04308797127468582,70.6,310.9128866067854,1728,5.114501e-05,Healthy,90.5,Normal,2026-09-22 01:41:49.404400
M0390,298.36658959031547,313.04439182373017,1774,78,16,1,14.677802233414695,138372,1248,0.009019165727170236,48.05,1144.8685742063462,1248,0.86918396,Critical,10.6,Urgent,2026-07-04 04:05:49.404400
M0391,297.2735202437899,310.9465459365223,1191,60,136,1,13.67302569273238,71460,8160,0.11418975650713686,35.3,820.3815415639428,8160,0.0001006493,Healthy,29.0,Urgent,2026-07-22 13:41:49.404400
M0392,302.43365192142704,309.3634225477327,1176,31,90,0,6.92977062630564,36456,2790,0.07653061224489796,62.625,214.82288941547483,2790,0.81407285,Critical,13.4,Urgent,2026-07-06 23:17:49.404400
M0393,298.667354052489,311.9547105844884,1266,32,11,2,13.287356531999421,40512,352,0.008688783570300158,77.8,425.1954090239815,352,0.0003795705,Healthy,133.8,Normal,2026-11-04 08:53:49.404400
M0394,300.2613537471064,313.3493811753266,1323,31,197,2,13.088027428220187,41013,6107,0.14890400604686319,41.225,405.7288502748258,6107,0.0025510471,Healthy,15.7,Urgent,2026-07-09 06:29:49.404400
